p_val	avg_log2FC	pct.1	pct.2	p_val_adj
DNAJA1	0.19581857262876	0.245276470906633	0.285	0.289	1
NUTM2A-AS1	0.195825197437335	0.190332987399558	0.096	0.106	1
LINC00623	0.196126094955687	0.128756459691984	0.131	0.145	1
NENF	0.196323658339028	0.340106127346449	0.123	0.118	1
CAMTA1	0.196592355070764	0.100447647150854	0.117	0.129	1
ARFGAP2	0.197303332546839	0.334633974930473	0.144	0.14	1
SNRPE	0.198311831220351	0.288987511939211	0.198	0.198	1
DHX29	0.198813324650047	0.142538028115482	0.12	0.133	1
DDX27	0.198819106366678	0.114813154553765	0.114	0.126	1
SLC3A2	0.199840486474608	0.142138344762571	0.23	0.256	1
RICTOR	0.200121592087205	0.160528972995236	0.107	0.118	1
SMARCB1	0.201245561589939	0.275359767349886	0.169	0.166	1
LARP7	0.201367950773825	0.321370480955276	0.14	0.136	1
NDUFB6	0.20160270148821	0.154774466825613	0.2	0.222	1
NDUFV1	0.203565460610636	0.279168106453353	0.293	0.306	1
MRPS30	0.203806890953053	0.168085090381431	0.134	0.149	1
POLE3	0.205265207052975	0.350670114015698	0.13	0.126	1
PPM1K	0.206916635585729	0.201058324633662	0.206	0.229	1
EPC1	0.207147157275807	0.162353322612786	0.473	0.504	1
ANAPC5	0.207154965452054	0.283539711234398	0.237	0.24	1
GNAS	0.207853978090784	0.264733378931453	0.31	0.323	1
FIBP	0.208805546672025	0.287358323069279	0.173	0.171	1
NDUFA8	0.210365447198363	0.334281691233731	0.112	0.107	1
SPG21	0.210414638465598	0.159574947934383	0.144	0.16	1
SMARCC1	0.212472762878297	0.157363078949886	0.098	0.108	1
GSTO1	0.214091547641422	0.357636550871081	0.187	0.188	1
CLINT1	0.214257471442024	0.194120848692278	0.146	0.161	1
RGS14	0.214622909762311	0.177720766339513	0.184	0.204	1
COPS8	0.215271523161197	0.298579964310925	0.105	0.099	1
GRSF1	0.215295128272387	0.127291382915089	0.228	0.252	1
MAF1	0.21689800931196	0.269371163814043	0.26	0.268	1
ZDHHC6	0.21763386461485	0.158833641489622	0.108	0.119	1
HAGH	0.21793515384729	0.0710168309208257	0.127	0.139	1
HNRNPC	0.218086260748625	0.0696251565548769	0.456	0.521	1
GTF2H5	0.218797987691343	0.164281453676213	0.118	0.129	1
ELOVL5	0.219278119876865	0.284108990072398	0.156	0.153	1
CYTH1	0.219470810291693	0.273829692393893	0.278	0.287	1
APPL1	0.219736925056692	0.376461642621899	0.141	0.139	1
PAIP2	0.219962420376841	0.11482100974041	0.356	0.401	1
RSRC2	0.219973756467973	0.126108033142214	0.221	0.244	1
TMEM248	0.220098455361464	0.362930772805878	0.149	0.146	1
MRPL20	0.221066210652677	0.128647729608907	0.273	0.302	1
MIA3	0.221292464651269	0.198363006414469	0.117	0.129	1
ISG20L2	0.222634383435159	0.400268233907314	0.1	0.096	1
TECR	0.224186038800704	0.220885145515783	0.365	0.387	1
RNF11	0.22430184571992	0.337121539919086	0.133	0.13	1
IL27RA	0.226002932040695	0.338463275510808	0.188	0.188	1
SYNRG	0.226521670097948	0.285966325626049	0.235	0.239	1
CWC15	0.226896755689148	0.30025427094078	0.187	0.186	1
SENP6	0.228858615275404	0.300821496778884	0.201	0.201	1
USP36	0.230035031127463	0.239627849485129	0.096	0.106	1
XRCC6	0.230637989593022	0.0665258076556841	0.425	0.478	1
DPY30	0.231077137314975	0.161462861843988	0.146	0.161	1
SNRNP200	0.233857399889762	0.351671721800359	0.169	0.167	1
GLUD1	0.23529669976771	0.327816362579563	0.173	0.172	1
DHRS4	0.235366583468415	0.158771594057489	0.113	0.124	1
EIF5B	0.235746038197811	0.291771461332547	0.223	0.226	1
KIF22	0.240571174308515	0.416821841382209	0.105	0.1	1
DNAJC2	0.240922168362606	0.178037889766729	0.128	0.14	1
SMIM19	0.241127514951414	0.131942657023731	0.118	0.129	1
GRHPR	0.241631455595715	0.201693952483982	0.118	0.131	1
CDK12	0.242030365719938	0.351870342951461	0.137	0.134	1
WIPI2	0.242246865437765	0.316042423765363	0.138	0.135	1
TRAM1	0.24510686695745	0.257258904295806	0.288	0.299	1
MPV17	0.245657257658009	0.409977612115402	0.102	0.098	1
TPGS1	0.246446159612342	0.342585449872148	0.144	0.141	1
UBE2V2	0.247010070644949	0.300725379133326	0.154	0.151	1
NUTF2	0.247887110569573	0.157883661947675	0.202	0.225	1
GDI2	0.248232104210437	0.132883639186461	0.313	0.348	1
PTGES2	0.251502078077628	0.344369579486048	0.115	0.111	1
MRPS10	0.253362956680067	0.153341045584187	0.103	0.113	1
PWP1	0.254629303619557	0.322530064320262	0.163	0.162	1
KANSL1-AS1	0.255302134872604	0.140893315059925	0.116	0.128	1
EXOSC1	0.256023750744471	0.341738744544609	0.12	0.116	1
DNAAF2	0.260836650040836	0.198428328543543	0.111	0.122	1
RRP1B	0.261230558544212	0.139477086965904	0.147	0.161	1
DAZAP1	0.261763010218573	0.121613427761773	0.099	0.108	1
COPS3	0.262423648089588	0.297189368190925	0.122	0.119	1
B3GAT3	0.264713128906232	0.371716867317366	0.159	0.159	1
S1PR1	0.266601046151073	0.175566894224334	0.148	0.162	1
DYM	0.267312616304422	0.179437210691377	0.097	0.107	1
BSDC1	0.268516985383945	0.309750195896435	0.116	0.113	1
SPCS1	0.269055769114317	0.149559277050301	0.516	0.565	1
SNRPA1	0.269373170650033	0.162548601567352	0.184	0.203	1
CBLL1	0.270388851492557	0.195072923601508	0.092	0.101	1
TMEM50B	0.270586407877564	0.338954850739602	0.133	0.131	1
PNN	0.271053809716324	0.147218781557591	0.267	0.295	1
MEI1	0.271356842345616	0.345293528836472	0.105	0.102	1
DAP	0.272061614790682	0.215914782975107	0.09	0.1	1
ELF1	0.272883412460876	0.230825578775805	0.351	0.369	1
EIF1	0.275184196072468	0.0285131693009681	0.979	0.991	1
NCR3	0.275369151675987	-0.125211272092488	0.19	0.2	1
SRSF7	0.277475015649032	0.0369449923389258	0.595	0.647	1
KDM2A	0.278230578216059	0.284427521371572	0.185	0.185	1
GRB2	0.279491403850661	0.259289157650039	0.303	0.317	1
STAT3	0.281832270359617	0.149731632043414	0.273	0.3	1
UBE2J2	0.282250979364635	0.303834937905833	0.145	0.143	1
CCAR1	0.283346729300777	0.133951048213169	0.143	0.156	1
KDM4C	0.283779819123735	0.140603935909291	0.113	0.123	1
PPM1M	0.284574145282734	0.185926931634699	0.162	0.178	1
MTMR14	0.285258572868305	0.346854866560962	0.119	0.117	1
GLG1	0.285430300592414	0.163232474927997	0.214	0.235	1
PPIE	0.286226469188831	0.370713903405623	0.121	0.119	1
NELFE	0.288127055145769	0.33811902558663	0.142	0.14	1
ERN1	0.28872826064543	0.178059443409406	0.107	0.102	1
MRPL14	0.289223615815076	0.266798258473355	0.151	0.149	1
EPRS	0.289260349584121	0.179143460533075	0.147	0.162	1
H2AFJ	0.289916615638235	0.208668611972924	0.154	0.17	1
KAT6B	0.290170459358606	0.19285137810505	0.093	0.101	1
PPCS	0.292439680487779	0.188181916581147	0.204	0.225	1
MT1F	0.292846595908197	0.287538724651279	0.15	0.147	1
RBM33	0.293653435407141	0.178943667698038	0.131	0.143	1
PLGRKT	0.294744341800067	0.132295616312458	0.1	0.109	1
CRBN	0.295642940198729	0.148478651850898	0.202	0.222	1
NGDN	0.300903944004238	0.153293378702875	0.128	0.14	1
TSPAN32	0.301202251885005	0.194882989431126	0.19	0.209	1
CCSER2	0.302054437900195	0.336630051293942	0.177	0.178	1
MZT1	0.303029087025972	0.244495059163988	0.103	0.113	1
TAF11	0.303810235719142	0.354664161487209	0.119	0.116	1
VPS4A	0.303839339366262	0.163235452845619	0.122	0.133	1
PRPF31	0.307793962811207	0.272464857890618	0.155	0.153	1
NDUFV2	0.30896075459276	0.1038083484417	0.266	0.293	1
SVBP	0.309363326177386	0.136943394824084	0.092	0.1	1
CXCR4	0.310272707374612	0.12443717608843	0.531	0.581	1
NDUFA3	0.313357884386154	0.224568617507171	0.338	0.355	1
MPHOSPH10	0.314948001402497	0.217943197723566	0.104	0.114	1
RELB	0.319245893797833	0.255411151917313	0.104	0.114	1
HNRNPU	0.319473318213346	0.232759398354951	0.397	0.423	1
AKR7A2	0.319845441722199	0.359322794974736	0.149	0.149	1
FKBP3	0.320102012786883	0.210431129467421	0.13	0.142	1
TSR2	0.320513522155098	0.356142540621048	0.186	0.189	1
ELF2	0.328170462752265	0.370722992691038	0.148	0.147	1
ZFC3H1	0.328303240619045	0.185133570019134	0.173	0.188	1
RAD23A	0.328662637614135	0.223252535446879	0.352	0.377	1
ZNF32	0.328840270849879	0.165786292587702	0.124	0.135	1
RTCB	0.330988813811347	0.171048302045127	0.101	0.11	1
HMG20B	0.333581393509382	0.393478070969014	0.113	0.11	1
VPS72	0.336225178375775	0.299835779581092	0.107	0.104	1
PPP2CA	0.336404421852644	0.319912389381719	0.17	0.17	1
GABARAPL2	0.337461558868828	0.182870162156775	0.337	0.353	1
PLPBP	0.338235758696453	0.204087162432247	0.094	0.103	1
AKR1A1	0.339145042967587	0.14277578880878	0.156	0.169	1
KLHDC3	0.340470791783058	0.373565194266879	0.118	0.115	1
ATG5	0.344658589779195	0.326932615299371	0.126	0.124	1
SARS	0.344756978803937	0.308762195002358	0.187	0.189	1
PIH1D1	0.348300398323268	0.182849556019108	0.163	0.178	1
FBXO32	0.350133769333545	0.193980529917584	0.108	0.117	1
ACAA1	0.351003184646874	0.371441470691998	0.167	0.169	1
TBC1D22A	0.352257689726292	0.237555342560898	0.096	0.104	1
MARCH7	0.354495358236795	0.250884156317952	0.104	0.113	1
CDC40	0.355839680768622	0.305291887299975	0.16	0.16	1
PSPC1	0.356372810973863	0.364634354420617	0.107	0.105	1
H2AFY	0.35667034471575	0.272865148528484	0.195	0.198	1
BLOC1S4	0.35923393614239	0.165156007646292	0.162	0.176	1
FLI1	0.364412501610839	0.188912930994142	0.229	0.253	1
PFDN1	0.364617942461008	0.171269509278643	0.149	0.162	1
VSIR	0.366391048470872	0.135991755783155	0.348	0.386	1
AK2	0.366901195438673	0.195163998056627	0.124	0.135	1
SYNCRIP	0.372165645026005	0.256654431236901	0.201	0.203	1
TMEM134	0.37368294570258	0.319587284985776	0.131	0.144	1
UBE2D3	0.378597172891753	0.0490560095704424	0.537	0.606	1
DCP2	0.380165462420467	0.314506133155566	0.123	0.121	1
RNMT	0.380796071605844	0.200738602851617	0.202	0.222	1
DCTD	0.381663034878325	0.35617086063527	0.121	0.12	1
HSF1	0.382037631554555	0.185786404311322	0.194	0.212	1
SSR3	0.383529702254165	0.134926934080618	0.214	0.233	1
PEX16	0.383709144187201	0.159825253080943	0.145	0.157	1
EIF4E	0.384266401136426	0.271833766570271	0.094	0.102	1
WTAP	0.385548631933955	0.288132890554975	0.163	0.164	1
RNF44	0.387551558011478	0.287190471147409	0.11	0.107	1
SSR2	0.387661630545838	0.0212571324279214	0.663	0.735	1
CISD2	0.387794614772595	0.296703103065783	0.102	0.099	1
PPP2R2A	0.387968272301989	0.234185095107468	0.101	0.109	1
SDR39U1	0.388259214541475	0.189414172697206	0.142	0.154	1
IDH3B	0.389332509885408	0.282641608847895	0.149	0.148	1
CCT6A	0.392134924367041	0.190567697668699	0.223	0.243	1
SUPT5H	0.393337724586338	0.284385354847277	0.138	0.137	1
BAG6	0.398009797648592	0.34316903900677	0.119	0.117	1
CD46	0.399565549110169	0.341666971225757	0.175	0.177	1
IER5	0.399912692354812	0.178513816446319	0.096	0.104	1
CNOT8	0.400406124207684	0.261710203707335	0.119	0.13	1
HADHB	0.400518574424845	0.279535406821966	0.112	0.122	1
TAF10	0.400524602878257	0.271368497365309	0.111	0.12	1
MRPL36	0.401053169553376	0.403430616740351	0.106	0.105	1
KRT10	0.401097594801659	0.113738227065914	0.416	0.466	1
DGKD	0.401385676059315	0.359803982378537	0.1	0.098	1
PSMC1	0.401489308575922	0.294035570212452	0.16	0.159	1
C1GALT1	0.403083283935537	0.210471075610934	0.148	0.161	1
PRKX	0.405340586675426	0.332300414419325	0.106	0.104	1
HINT2	0.406658163434307	0.279129168788834	0.162	0.162	1
NOP56	0.407057512786101	0.171545569612402	0.133	0.143	1
BANF1	0.407480904094303	0.19316259709217	0.321	0.339	1
MAT2B	0.408959009769308	0.117805168631359	0.291	0.319	1
ZNF394	0.41183620704196	0.252427931916404	0.137	0.149	1
NDUFB4	0.413099402493836	0.153109535376687	0.356	0.399	1
TOMM5	0.413691659135394	0.216294405621055	0.225	0.23	1
ANKRD44	0.414810338753532	0.32870814014484	0.242	0.252	1
CWC25	0.415038379210339	0.34959026981514	0.124	0.123	1
PCF11	0.417843684692782	0.253185327326165	0.133	0.145	1
MT-CYB	0.419226756061804	0.0220846694269614	0.963	0.986	1
BRD4	0.419540953064481	0.228340703652427	0.128	0.138	1
ATP6V1E1	0.42103279654688	0.375826467289681	0.11	0.109	1
XPO1	0.421746327785143	0.27870244706287	0.11	0.107	1
RANBP2	0.422137256346685	0.273290863157307	0.094	0.101	1
DNMT1	0.422309309468951	0.282704872495475	0.197	0.201	1
UBLCP1	0.424885363465296	0.276503063492479	0.129	0.14	1
RNF126	0.426086670470456	0.243636647968192	0.219	0.224	1
SSBP1	0.432352744939391	0.172468812647803	0.38	0.408	1
TMED4	0.433120025070579	0.247786920946765	0.263	0.274	1
APEH	0.433166882675246	0.318840278879192	0.157	0.158	1
NDUFA4	0.433950114137101	0.105442369513016	0.598	0.653	1
SSB	0.439326054884239	0.254450577790939	0.309	0.328	1
DCAF11	0.4428562728152	0.300845438786499	0.124	0.123	1
CHCHD3	0.443479182355663	0.314812994205108	0.115	0.113	1
ITGAE	0.443677712181416	0.313328769991375	0.1	0.097	1
USP15	0.444097520023254	0.242517969926479	0.271	0.284	1
STIP1	0.447280160385071	0.304727274286554	0.123	0.122	1
MRPL55	0.448337995524074	0.170897868649767	0.134	0.144	1
RAB4A	0.44869034356956	0.189016562584536	0.148	0.16	1
REXO2	0.448701421702163	0.126869027662956	0.154	0.165	1
MAGOH	0.449022278780402	0.236397484672962	0.255	0.264	1
CCDC69	0.45010854980894	0.275228537516281	0.197	0.202	1
RTN3	0.451722381549174	0.251521370570278	0.134	0.134	1
POLDIP2	0.453687225412761	0.175786440726948	0.111	0.119	1
SRRM1	0.45476656609658	0.142136982747372	0.497	0.541	1
SERINC1	0.455638022289383	0.240490124584074	0.16	0.173	1
RPS6KB2	0.456587155571501	0.278496164121493	0.141	0.142	1
CHD4	0.461220301716075	0.37807300727874	0.12	0.119	1
TENT2	0.464859196647953	0.163803760021526	0.094	0.101	1
RNASEH1	0.465746878354349	0.213004838752258	0.093	0.1	1
URM1	0.467405096513004	0.292546140096814	0.166	0.169	1
SNW1	0.469533042887296	0.227204831204626	0.158	0.157	1
ZFR	0.470360240871027	0.3107029140297	0.14	0.139	1
EAPP	0.471321180147453	0.183111874366406	0.215	0.234	1
VMA21	0.471465687249078	0.203231135287873	0.096	0.103	1
WBP1	0.472158516552133	0.219962795554369	0.141	0.153	1
REX1BD	0.474764379868249	0.0857776006540334	0.424	0.467	1
GARS	0.474833481527881	0.237096913713209	0.122	0.131	1
STAG2	0.478859665616605	0.282049003276443	0.134	0.133	1
KRCC1	0.480563565957383	0.200280390431625	0.097	0.104	1
CDC73	0.481509554076816	0.335210709340096	0.131	0.131	1
XRCC5	0.483880143073766	0.201190357326611	0.332	0.352	1
CNBP	0.485322301725894	0.0551856862109741	0.661	0.726	1
TMEM230	0.487342876839046	0.23729660704917	0.327	0.35	1
SLAIN2	0.491061149691182	0.336907143192867	0.114	0.114	1
RNF187	0.495821786822282	0.298891051620275	0.224	0.234	1
PPP4R2	0.497256993145879	0.300157599961699	0.166	0.169	1
ATP2B1	0.498383730283934	0.320269547781206	0.119	0.128	1
STAT6	0.500986879757756	0.27632111398074	0.118	0.127	1
ICAM2	0.503707568023882	0.113748785221465	0.258	0.278	1
SAMHD1	0.505524034508035	0.134096513282747	0.308	0.336	1
CABIN1	0.507793066099283	0.30060653392089	0.14	0.141	1
STRAP	0.508451819802567	0.176859776620143	0.252	0.276	1
BRWD1	0.509791823602523	0.183300820959385	0.174	0.186	1
ANAPC15	0.512685099423267	0.164074135823554	0.139	0.148	1
ATXN2L	0.513195068093143	0.202465864878699	0.101	0.108	1
RAP1A	0.51425108374992	0.176345035709817	0.319	0.353	1
METTL26	0.514821443319101	0.151392025095389	0.298	0.326	1
RAD23B	0.515781148026857	0.315809935770933	0.115	0.115	1
TIAL1	0.516871479583043	0.278384260132667	0.22	0.227	1
LSM6	0.5194952692469	0.158429595185634	0.171	0.183	1
RBM3	0.520135171703794	0.134985965535536	0.588	0.65	1
FBXO9	0.520437137675804	0.315823058043095	0.132	0.133	1
ZC3H13	0.521538557091781	0.291996574293464	0.142	0.144	1
NUBP2	0.522048411921866	0.243756007971198	0.164	0.166	1
SUMO3	0.523928074927313	0.26206376980873	0.241	0.252	1
HNRNPL	0.524406883949503	0.281784130359529	0.152	0.153	1
PSME3	0.526130774066242	0.291830606253044	0.101	0.1	1
CHD3	0.528666862834201	0.23484571759293	0.201	0.206	1
ANKRD36B	0.533171655412347	0.344086252619474	0.103	0.102	1
ACTR10	0.533413122444406	0.362880681511559	0.11	0.109	1
FAM32A	0.533706195409517	0.220346940437185	0.174	0.187	1
TPR	0.534866523644233	0.208932251818728	0.325	0.347	1
HPRT1	0.535887024633382	0.202207385610508	0.114	0.122	1
AP1G2	0.536546892839024	0.27426787727767	0.152	0.153	1
NUDT21	0.537073497432639	0.28338632447289	0.155	0.157	1
CPNE3	0.538516738191533	0.27611268707154	0.174	0.177	1
DNAJC9	0.539097345569146	0.253370980227939	0.107	0.114	1
LYSMD2	0.541797877753878	0.146965267244554	0.123	0.131	1
PPID	0.541827413547762	0.353407701725669	0.129	0.131	1
RHOT2	0.544794883050566	0.236612443570218	0.142	0.153	1
CFAP298	0.545150578895604	0.172384951578179	0.103	0.109	1
MRPL51	0.547696255095307	0.27230269391769	0.236	0.246	1
ZFP36	0.547706522311445	-0.119593664163004	0.715	0.723	1
NT5C3A	0.547715274318191	0.185674695797313	0.128	0.136	1
IVNS1ABP	0.550617418532523	0.233832741282108	0.111	0.118	1
ATP5MC2	0.551129989696296	0.0179638902822941	0.832	0.884	1
LYPLA1	0.559345733045278	0.143641434266415	0.133	0.141	1
RANGRF	0.561855725892009	0.296548078307248	0.139	0.141	1
SMIM10L1	0.561869008576398	0.209982233373179	0.144	0.154	1
CNPY3	0.564818898298789	0.190857489905298	0.288	0.302	1
YIF1B	0.565113556896197	0.21385167288408	0.12	0.12	1
MRPS15	0.565507174260378	0.208178495149899	0.192	0.208	1
WDR82	0.566216527975548	0.196333453845929	0.114	0.121	1
DUT	0.567381896490314	0.24906437370668	0.309	0.328	1
WAPL	0.567706344753053	0.309776179026451	0.137	0.139	1
MAP2K1	0.57011101775041	0.27576292691749	0.099	0.106	1
SP110	0.577482962630945	0.225907216602299	0.297	0.312	1
BLOC1S6	0.583921181837948	0.218705144978111	0.109	0.115	1
MT-ATP6	0.585396087995938	0.0259881937979536	0.939	0.968	1
ELP5	0.592116364022957	0.268052613278006	0.113	0.113	1
RCN2	0.594736960217933	0.236155017919997	0.2	0.205	1
FTH1	0.596566042089941	-0.0226083626581151	0.968	0.979	1
YPEL3	0.607229777203832	0.285408700689892	0.13	0.131	1
CD8B	0.607659329186246	0.0311185128332774	0.76	0.796	1
CREBRF	0.608822508067913	0.22676567611977	0.115	0.123	1
NFATC2IP	0.612538092592197	0.311636682836212	0.1	0.099	1
GOPC	0.614847767094638	0.233047808821002	0.133	0.142	1
USP48	0.618536521520849	0.287687712794107	0.114	0.114	1
MRPS16	0.623120874664134	0.290200347220002	0.14	0.142	1
GDI1	0.623468217046091	0.167805959511417	0.135	0.143	1
PFDN6	0.62378494781441	0.313382187791284	0.138	0.14	1
PLD3	0.623985384746932	0.224255628692361	0.147	0.157	1
THOC7	0.625661052492311	0.263116107140616	0.212	0.22	1
WBP11	0.626444802004086	0.276179453259412	0.141	0.151	1
ALG3	0.628563764464258	0.181680312174153	0.096	0.101	1
TMC6	0.632104790444896	0.191007195368777	0.303	0.331	1
UFC1	0.632890212713574	0.142983492507837	0.441	0.478	1
CAPZA2	0.633867084392205	0.273841040371874	0.158	0.161	1
RWDD1	0.634013086253406	0.153816192773232	0.383	0.409	1
SREK1	0.635741427665345	0.324077491787932	0.121	0.128	1
CHTOP	0.636934289516749	0.204311472312714	0.109	0.115	1
ZFAND3	0.641176894095215	0.203737183248546	0.123	0.13	1
H1FX	0.641469269420399	0.232330833558541	0.144	0.152	1
INTS11	0.643892094598406	0.204703549251744	0.171	0.183	1
RBM25	0.64507367240354	0.217648193434012	0.364	0.392	1
LRRC59	0.645252952893326	0.411554613385512	0.099	0.1	1
TMEM219	0.64812051770722	0.180804579481265	0.286	0.314	1
CNOT6L	0.652424429255033	0.248341041650456	0.128	0.136	1
TCTA	0.65379913256427	0.176668096410093	0.1	0.106	1
ASCC2	0.653937230808977	0.242751997992585	0.109	0.115	1
XAB2	0.660548758343362	0.172959342685385	0.103	0.109	1
DGUOK	0.662100050205726	0.216840742822907	0.254	0.277	1
YBX1	0.662583847341431	0.0392952354811893	0.769	0.823	1
WASHC1	0.664216734744114	0.212910838456318	0.193	0.208	1
TMEM141	0.664776258552228	0.187358733056711	0.119	0.126	1
MTCH1	0.665771637316394	0.254010856210785	0.209	0.218	1
DDX24	0.669597046604475	0.178217123462477	0.453	0.498	1
TMF1	0.671423862739827	0.296669198075327	0.166	0.171	1
GTF2I	0.671738645525794	0.262256540690809	0.113	0.113	1
MRPL16	0.673194685713528	0.311812097552279	0.118	0.118	1
EML4	0.673460950674047	0.145911586008694	0.339	0.371	1
PNRC2	0.677852883812213	0.192320664813783	0.264	0.288	1
PHF20L1	0.679537793137882	0.209260861363876	0.138	0.146	1
LYZ	0.683198593387082	0.288072106041026	0.143	0.151	1
CCT7	0.683609696172072	0.13085182666951	0.33	0.36	1
FYTTD1	0.683794880581164	0.321251686061302	0.125	0.127	1
COQ4	0.685485813110296	0.281437972954476	0.128	0.129	1
GNL1	0.68629972320156	0.277003251740763	0.115	0.122	1
STAU1	0.688167210527107	0.343624886016334	0.149	0.153	1
RNASEH2B	0.689685087473911	0.209023303862344	0.191	0.204	1
DHX9	0.690672715089213	0.279509865362757	0.102	0.102	1
NDUFB11	0.69249440943423	0.0681922266234878	0.557	0.617	1
ZC3H15	0.692826086857652	0.204963059082104	0.32	0.341	1
MBD4	0.694701522686143	0.278267907407741	0.135	0.136	1
SAT2	0.695231697551847	0.313579409799728	0.174	0.18	1
SMARCA4	0.702283137085642	0.342264366447477	0.109	0.11	1
EMC10	0.702978145649407	0.25969477564578	0.213	0.222	1
SREK1IP1	0.709808184373701	0.309093912630963	0.13	0.133	1
EIF2B1	0.713867229581757	0.270192936842358	0.103	0.104	1
TMUB2	0.715144186891546	0.345971827376392	0.104	0.106	1
VAPA	0.718170425368193	0.178996804252594	0.29	0.318	1
DPM3	0.718953214127358	0.254812280800091	0.159	0.162	1
PPIH	0.721457686703908	0.232723793605508	0.158	0.169	1
CCDC90B	0.721602439021597	0.304420339708353	0.123	0.124	1
WDR33	0.72201677027385	0.220305507117076	0.165	0.175	1
MRPL11	0.722861755872733	0.255252695690485	0.179	0.185	1
KLF12	0.722949364514778	0.341123818469133	0.114	0.116	1
CRTAP	0.723403769421418	0.289597878303864	0.122	0.129	1
RPA3	0.725477925092454	0.27555520162498	0.128	0.13	1
NDUFS2	0.729958614077721	0.199558643056929	0.167	0.177	1
TIMMDC1	0.731444569514153	0.251782174766728	0.1	0.105	1
